,,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_used,gas_used,gas_used,gas_used,gas_used,gas_used,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd
,,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min
block_number,timestamp,,,,,,,,,,,,,,,,,,,,,,,,
18938134,2024-01-05 02:32:59,760,167.438840331,16.183671459942317,8.279052259256526,19.89012527328421,16.734291734,760,2467031,278353.8931345307,6.93665822759587,119791.71578947369,21000,760,1.67438840331e-07,1.6183671459942334e-08,0.0,1.989012527328421e-08,1.6734291734e-08,760,0.04153071957082176,0.005515859664129656,5.196864167171996,0.0024590209077009735,0.000351420126414
18938135,2024-01-05 02:33:11,1352,47.830274189,3.847773005464569,3.6916812782053596,18.550099946047336,16.229503637,1352,1271351,165013.74675336157,5.189212834648452,88516.49704142012,21000,1352,4.7830274189000004e-08,3.847773005464564e-09,0.0,1.855009994604734e-08,1.6229503637e-08,1352,0.022592609216585843,0.002851217412299737,5.252425849253215,0.0015745798630852675,0.000341050576377
18938136,2024-01-05 02:33:23,1264,34.861483061,2.9770797651294876,3.54962856807126,17.803725376772153,16.223997508,1264,612521,89677.281012979,2.2609799750446524,80878.91772151898,21000,1264,3.4861483061000006e-08,2.97707976512949e-09,0.0,1.7803725376772153e-08,1.6223997508000002e-08,1264,0.01177510217759767,0.0016440714614153293,2.5976491994623725,0.0014352907215064868,0.0003409139476680001
18938137,2024-01-05 02:33:35,1184,30.0,1.8474318882497018,4.625462593724068,16.75373539416892,15.923700643,1184,1887128,214453.44639530405,5.726804920437999,100972.3581081081,21000,1184,3.0000000000000004e-08,1.8474318882497024e-09,0.0,1.675373539416892e-08,1.5923700643e-08,1184,0.030068932627023304,0.0034275578696037305,5.672093595849736,0.0016497304811304424,0.00033546395534400007
18938138,2024-01-05 02:33:47,1192,96.37236452,7.3471696325047775,8.547396130860553,18.087661172973153,15.916257508,1192,4535871,372624.87794618885,11.281521373928605,109936.93288590603,21000,1192,9.637236452e-08,7.347169632504779e-09,0.0,1.8087661172973158e-08,1.5916257508e-08,1192,0.07590458858179032,0.006310244409380999,10.86179812090585,0.0019760621616192993,0.00033445140766800004
18938139,2024-01-05 02:33:59,1344,30.0,2.0461502728281245,3.817588597940967,17.058922268267857,16.099374448,1344,1324857,127469.30050701145,6.135983204744245,83340.82738095238,21000,1344,3.0000000000000004e-08,2.0461502728281237e-09,0.0,1.705892226826786e-08,1.6099374448e-08,1344,0.021461854633053938,0.0021542051067479045,5.63663876829122,0.0014253534671395882,0.00033829686340800007
18938140,2024-01-05 02:34:11,1384,126.284416542,10.786032312280133,7.4383780423538095,19.132176004774568,15.965381904,1384,514497,91538.04807259535,2.1271764711640744,86063.8323699422,21000,1384,1.2628441654200002e-07,1.0786032312280143e-08,0.0,1.9132176004774568e-08,1.5965381904e-08,1384,0.018654355158334617,0.0021205753642096407,3.9437644303900248,0.0016578877987679015,0.000335483019984
18938141,2024-01-05 02:34:23,1072,70.950619647,6.844631007590485,5.997993747427064,18.28269200985075,15.950619647,1072,1899099,213187.8838075632,5.84257264948827,109868.28358208956,21000,1072,7.0950619647e-08,6.8446310075904865e-09,0.0,1.8282692009850745e-08,1.5950619647e-08,1072,0.03978730082099805,0.004426335530648657,5.722517699107224,0.002135889175496042,0.000335173012587
18938142,2024-01-05 02:34:35,1368,56.610877472,4.688126530599274,6.3989469680065065,17.455175333730995,15.913713901,1368,12696435,971053.2963135339,12.572986677157285,175073.52631578947,21000,1368,5.6610877472000005e-08,4.688126530599281e-09,0.0,1.7455175333730994e-08,1.5913713901e-08,1368,0.20839565165264295,0.015951862842215198,12.521018207669162,0.0029864305186078494,0.00033418799192100004
18938143,2024-01-05 02:34:47,672,47.112096277,3.3752109678126367,6.955036203293885,19.203284653738095,17.894649426,672,662076,106043.62307131634,2.639308245495735,96896.58333333333,21000,672,4.7112096277e-08,3.3752109678126408e-09,0.0,1.9203284653738098e-08,1.7894649426e-08,672,0.011854238673368375,0.0021808905722110316,2.7060489527801366,0.0018818294597692231,0.0003778666379460001
18938144,2024-01-05 02:34:59,1088,245.985818273,19.66238296277483,11.265540094591223,19.59588862044853,16.871569521,1088,499974,107491.76381692493,1.793419714898814,100479.63970588235,21000,1088,2.45985818273e-07,1.9662382962774848e-08,0.0,1.959588862044853e-08,1.6871569521000002e-08,1088,0.047857032916648695,0.004393958577247781,8.42363282038364,0.0021386831549945608,0.000356402959941
18938145,2024-01-05 02:35:11,1240,120.0,9.509021111632418,8.75238040424415,18.934293521212904,16.683905788,1240,1441678,163605.5935334555,5.721105439591432,91652.34193548387,21000,1240,1.2000000000000002e-07,9.50902111163241e-09,0.0,1.8934293521212903e-08,1.6683905788e-08,1240,0.024067236708632263,0.002794226478996377,5.3401316110178065,0.0016538389809895504,0.000350362021548
18938146,2024-01-05 02:35:23,1072,90.0,8.41528470492669,7.34517946564538,18.578844476738805,16.573529656,1072,1869244,235221.45346955582,5.908487718904621,127336.21641791044,21000,1072,9.000000000000001e-08,8.41528470492669e-09,0.0,1.8578844476738807e-08,1.6573529656000004e-08,1072,0.03923387991475748,0.004638427954355058,5.8124899402682235,0.002376582724839374,0.000348254122776
18938147,2024-01-05 02:35:35,1488,194.426447009,14.367153064063189,10.415480992032668,19.56947911939785,16.858463573,1488,1842547,291757.23308313155,5.0059663737779,124602.52688172043,21000,1488,1.94426447009e-07,1.4367153064063171e-08,0.0,1.9569479119397852e-08,1.6858463573000004e-08,1488,0.03290505848104044,0.005381005811966634,4.671549058341171,0.002350347430038027,0.000354237735033
18938148,2024-01-05 02:35:47,1200,418.10630302,33.472275343650665,11.114937285451573,22.630683626619998,18.007096725,1200,1839084,284480.78064798395,5.037888689106759,136560.45333333334,21000,1200,4.1810630302e-07,3.347227534365066e-08,0.0,2.263068362662e-08,1.8007096725000002e-08,1200,0.0349556474733999,0.006174588904776325,4.3608813236357635,0.0029480135167548696,0.000378359031225
18938149,2024-01-05 02:35:59,1088,33.387811576,2.1123404199237568,2.7086053735038633,20.13710172438235,18.830031249,1088,1234018,129629.00558401928,5.553634822090065,94403.11029411765,21000,1088,3.3387811576e-08,2.1123404199237546e-09,0.0,2.0137101724382354e-08,1.8830031249000003e-08,1088,0.023300190188443023,0.002485397207388045,5.278272089451477,0.0018743231389431617,0.00039543065622900007
18938150,2024-01-05 02:36:11,1672,62.5,3.9845685814544782,5.596608392185127,21.473809422765548,18.490905996,1672,630050,80600.22915093429,3.0339956085102346,63933.674641148325,21000,1672,6.250000000000001e-08,3.984568581454475e-09,0.0,2.1473809422765552e-08,1.8490905996e-08,1672,0.013150677804788355,0.001691877403747287,3.5336878489315255,0.0013246954648451707,0.00038830902591599996
18938151,2024-01-05 02:36:23,1024,49.238526394,4.493746090823189,4.224584305486488,20.26511312928125,18.238526394,1024,365612,73642.7634667055,1.5076560235080332,80504.7890625,21000,1024,4.9238526394e-08,4.493746090823192e-09,0.0,2.0265113129281252e-08,1.8238526394000002e-08,1024,0.008760173946335721,0.0016626831731537716,1.7344170628634126,0.0016717345103091981,0.000383219054274
18938152,2024-01-05 02:36:35,1240,110.132567684,11.47207319091489,6.848131423545509,20.349907772109677,17.52488523,1240,2699934,233594.1207381465,9.159001858407562,102251.32258064517,21000,1240,1.10132567684e-07,1.1472073190914909e-08,0.0,2.0349907772109677e-08,1.752488523e-08,1240,0.04758602687857483,0.004335141905198426,8.110327166978013,0.001987084845336056,0.00036823258983
18938153,2024-01-05 02:36:47,920,534.999838418,62.21718180156788,6.9796363286175005,28.727427998913043,17.648867221,920,1528533,208238.60397684394,4.555572901228091,116533.46086956521,21000,920,5.34999838418e-07,6.221718180156782e-08,0.0,2.8727427998913045e-08,1.7648867221e-08,920,0.05838132236752583,0.00776897166519468,5.138416104724882,0.003221870128541117,0.000370626211641
18938154,2024-01-05 02:36:59,832,28.254187553,2.141844411345326,2.956167063128823,18.600219337596155,17.413747247,832,1918751,251481.38377196176,6.058813628926452,120074.81730769231,21000,832,2.8254187553000004e-08,2.141844411345326e-09,0.0,1.8600219337596156e-08,1.7413747247e-08,832,0.03872696559580604,0.004971833644072764,6.23653819792733,0.0022554335539448464,0.000365688692187
18938155,2024-01-05 02:37:11,1408,32.658867221,2.9081522596209926,2.7234435646194015,18.861027128664773,17.049187692,1408,1199830,130355.51291096998,4.876893903653802,91910.90340909091,21000,1408,3.2658867221000004e-08,2.9081522596209944e-09,0.0,1.8861027128664776e-08,1.7049187692e-08,1408,0.02052514510472354,0.002274843829698137,4.676923123320061,0.0016861231688956953,0.000358242941532
18938156,2024-01-05 02:37:23,968,54.451700247,4.037474622859908,6.9709367802040525,18.62252120214876,17.216315053,968,4070844,381346.4368025601,9.16355190628792,139925.4132231405,21000,968,5.4451700247e-08,4.037474622859906e-09,0.0,1.862252120214876e-08,1.7216315053e-08,968,0.07049201723561474,0.006619899814572838,9.047654653413181,0.002540969467142751,0.00036154261611300004
18938157,2024-01-05 02:37:35,1056,47.493350669,3.863817287368706,4.666418698666915,19.06162486209091,17.493350669,1056,1881988,213179.78162267918,5.549721949866939,118877.40909090909,21000,1056,4.7493350669e-08,3.863817287368704e-09,0.0,1.9061624862090908e-08,1.7493350669e-08,1056,0.03294109591884997,0.0038177548408412673,5.173406328847006,0.0022281109655078496,0.00036736036404900004
18938158,2024-01-05 02:37:47,552,47.162548282,4.358577574011379,4.244030347647449,20.563353530695654,17.594202459,552,5819440,1019210.6518561504,3.276490781599388,434356.1884057971,21000,552,4.7162548282000004e-08,4.358577574011379e-09,0.0,2.0563353530695652e-08,1.7594202459000004e-08,552,0.11984672555800299,0.020978803048523474,3.278442771991477,0.008967369772462598,0.000374309232696
18938159,2024-01-05 02:37:59,1136,543.405598009,56.28510806488678,8.138337801191872,28.490619211239437,19.789163814,1136,6274485,704783.1078018543,6.4767367755864065,211103.6338028169,21000,1136,5.43405598009e-07,5.628510806488674e-08,0.0,2.8490619211239437e-08,1.9789163814e-08,1136,0.1429902665134858,0.018580120491930866,5.055531024581283,0.005918092869487445,0.00041767244009400004
18938160,2024-01-05 02:38:11,96,482.362081872,126.50662620422928,2.994597045857951,67.74057020216667,22.258969533,96,478751,123393.20409877278,0.5999984794849577,209048.08333333334,21000,96,4.82362081872e-07,1.265066262042293e-07,0.0,6.774057020216666e-08,2.2258969533e-08,96,0.040936622802231024,0.011305185494790206,1.7665907927058555,0.010122370038300408,0.00046743836019299997
18938161,2024-01-05 02:38:23,2408,62.5,3.854701291690392,7.058253846404201,21.57007986021927,19.941917834,2408,1824854,154336.5352976977,6.409633620257108,99574.84717607974,21000,2408,6.250000000000001e-08,3.854701291690384e-09,0.0,2.157007986021927e-08,1.9941917834000003e-08,2408,0.04102771083368495,0.003319005359208246,6.909290445085225,0.0021080951551178174,0.000418990274514
18938162,2024-01-05 02:38:35,1064,91.703815196,6.066362483235861,10.606702634159232,23.77125509155639,22.430009268,1064,6544835,587987.2359616879,9.740543355449704,176154.61654135337,21000,1064,9.1703815196e-08,6.066362483235858e-09,0.0,2.377125509155639e-08,2.2430009268e-08,1064,0.14686615805753078,0.013298608007256567,9.496388957521424,0.004141144284389907,0.000473130194628
18938163,2024-01-05 02:38:47,672,44.951917834,2.8287624748441877,4.896748341525787,25.187657633952384,24.005449006,672,608568,91568.62826160269,2.85103328692663,90081.13095238095,21000,672,4.4951917834e-08,2.828762474844188e-09,0.0,2.518765763395238e-08,2.4005449006e-08,672,0.014615033770683409,0.0022297671216926366,2.6956896607967487,0.0022478985898723,0.000504114429126
18938164,2024-01-05 02:38:59,1024,84.667783694,6.383170762287849,7.214011019781776,24.628608570953126,22.518474478,1024,836298,112592.2274558598,3.5926175187748983,88673.4921875,21000,1024,8.4667783694e-08,6.3831707622878555e-09,0.0,2.4628608570953125e-08,2.2518474478000004e-08,1024,0.018915784969002446,0.002623837187283619,3.2733665315186715,0.0021337411979593874,0.0004728879640380001
18938165,2024-01-05 02:39:11,1400,137.594782592,9.584461884915408,9.944471161604024,24.505382762125716,21.833576391,1400,1195492,129217.19169792531,4.786232974086253,90305.25714285714,21000,1400,1.3759478259200002e-07,9.584461884915405e-09,0.0,2.450538276212572e-08,2.1833576391000003e-08,1400,0.026615981916708005,0.003042097997511541,4.362627041606772,0.0021564244806039634,0.0004585051042110001
18938166,2024-01-05 02:39:23,952,50.0,3.9947759396258786,3.9201652503450903,23.89438725357143,21.979755823,952,1882452,183811.58880373876,7.772046163331257,105461.05042016807,21000,952,5.0000000000000004e-08,3.9947759396258805e-09,0.0,2.389438725357143e-08,2.1979755823000002e-08,952,0.041394659828518,0.004105187568260817,7.390958584553344,0.0024740982514063216,0.00046157487228300003
18938167,2024-01-05 02:39:35,920,79.487256567,6.1378249757106,6.690532727470269,23.985191886495652,21.530977748,920,1220766,131444.15865225543,5.866385866505373,96773.93043478261,21000,920,7.948725656700001e-08,6.137824975710599e-09,0.0,2.3985191886495654e-08,2.1530977748000004e-08,920,0.026599183230839856,0.0029223356007382754,5.494854364921829,0.0022568190271539798,0.00045425053270800006
18938168,2024-01-05 02:39:47,1056,80.617553512,5.8257227190707255,7.967462574807522,22.681046620386365,20.83642465,1056,549860,104660.43204333709,2.284275596385772,96697.38636363637,21000,1056,8.0617553512e-08,5.825722719070719e-09,0.0,2.2681046620386364e-08,2.0836424650000003e-08,1056,0.011517197227036063,0.0022768332295186656,2.139801704326349,0.002154199130746487,0.00043777491765000003
18938169,2024-01-05 02:39:59,1248,352.251663902,26.665080215349906,11.912495818714985,24.740316318596154,20.448182155,1248,1822496,195918.4630219645,6.048405406812058,113522.90384615384,21000,1248,3.5225166390200003e-07,2.66650802153499e-08,0.0,2.4740316318596153e-08,2.0448182155000002e-08,1248,0.040974696542050756,0.005308901349605704,5.593563600179631,0.0027716466099477117,0.000431511825255
18938170,2024-01-05 02:40:11,1232,76.89276502,6.584982098008236,6.050494751433466,23.377676317266232,20.909897507,1232,532886,85312.27393526572,2.2068166655345465,84307.61688311688,21000,1232,7.689276502e-08,6.584982098008242e-09,0.0,2.3377676317266238e-08,2.0909897507e-08,1232,0.01472542585792012,0.0020822932160214926,2.856299514154938,0.0019351249149769595,0.000439107847647
18938171,2024-01-05 02:40:23,1128,108.269598031,7.9620924813626015,9.094505864105345,22.91755234676596,20.558501975,1128,1159102,125603.41495504443,4.785253561003993,106132.32624113475,21000,1128,1.08269598031e-07,7.962092481362602e-09,0.0,2.2917552346765958e-08,2.0558501975e-08,1128,0.023920752466374023,0.00275248078223846,4.053503924813267,0.002409208066920998,0.000431728541475
18938172,2024-01-05 02:40:35,1264,420.677505112,31.833892612235193,12.163179590582763,25.231773601234178,20.552447154,1264,438864,74626.01665156042,2.1748184793825933,76199.80379746835,21000,1264,4.20677505112e-07,3.18338926122352e-08,0.0,2.523177360123418e-08,2.0552447154e-08,1264,0.05595221156742156,0.0046499464041808705,9.970678085694901,0.002064272836473906,0.00043181139023400005
18938173,2024-01-05 02:40:47,1328,94.78039074,6.815409944127906,8.127994939390588,21.975215365289156,20.045412974,1328,1417920,165964.49133273386,5.6313466055494015,95856.2530120482,21000,1328,9.478039074e-08,6.8154099441279095e-09,0.0,2.1975215365289158e-08,2.0045412974000004e-08,1328,0.028436971164094084,0.003571732227430403,5.0768108415356386,0.0021244277535670156,0.00042116367245400004
18938174,2024-01-05 02:40:59,1176,79.0,7.464558228639915,6.426084280242602,22.139401917306124,20.197781164,1176,5355347,439795.5686783514,11.476466294066237,124570.24489795919,21000,1176,7.9e-08,7.46455822863992e-09,0.0,2.2139401917306122e-08,2.0197781164e-08,1176,0.16066041000000003,0.013161409972548546,11.722601500723169,0.0030003535854202187,0.000424153404444
18938175,2024-01-05 02:41:11,1048,150.0,12.009607654775506,9.244636159509966,23.510079602290077,20.755210637,1048,1400967,170098.06304288772,5.106609573682253,104652.42748091603,21000,1048,1.5000000000000002e-07,1.2009607654775525e-08,0.0,2.3510079602290075e-08,2.0755210637e-08,1048,0.029217461880485976,0.0035759973172499273,4.904831790245203,0.0023256269409225264,0.00043585942337700005
18938176,2024-01-05 02:41:23,1168,498.546355226,40.31003535797498,11.143195834172408,25.92155849006849,20.532000108,1168,1381525,132838.8989550194,6.7634643799643195,87869.5,21000,1168,4.98546355226e-07,4.0310035357974966e-08,0.0,2.5921558490068494e-08,2.0532000108e-08,1168,0.05268887155205981,0.005708737646316813,6.512061450170024,0.0024721245184186513,0.00043117200226800004
18938177,2024-01-05 02:41:35,1152,103.440198521,7.460724730735603,9.082589087847463,22.59876225011111,20.160532938,1152,1137159,119068.21613564505,5.852551872092634,77329.59722222222,21000,1152,1.0344019852100001e-07,7.460724730735601e-09,0.0,2.2598762250111114e-08,2.0160532938000002e-08,1152,0.02302078882602194,0.0027835318087242886,4.789516378965945,0.0017648978510942292,0.00042358119169800005
18938178,2024-01-05 02:41:47,920,45.170532938,3.18713161030318,4.917995558921235,20.96071430692174,19.521273392,920,1858376,334991.8382186842,4.433200049781321,159513.84347826088,21000,920,4.5170532938e-08,3.187131610303183e-09,0.0,2.0960714306921743e-08,1.9521273392000003e-08,920,0.041939720732209564,0.0070226238202630905,4.526134234377348,0.003296234106026234,0.00040994674123200005
